Site,Batch Completion Date,Batch Number,Tank Number,Cost Center,Technology,Product,Inventory Category,Equalization Lot Number,Parent Batch Planned Qty,Parent Batch Actual Qty,PA Time,Formulated CM Time,QC Adj CM Time,Tot. CM Time,80 appv.,Filling Time,90 appv.,Tot. Time
Cleveland,2020-02-21,80391,,2,WATERBASE,DCT7432RF,1131,806046315,1200.0,1206.36,16 days 21:05:16.000000000,0 days 14:40:59.000000000,5 days 20:30:42.000000000,7 days 05:12:39.000000000,7 days 01:10:04.000000000,0 days 12:52:34.000000000,0 days 05:31:37.000000000,27 days 21:36:33.000000000
Cleveland,2020-02-06,78941,,6,SOLVENTBASE,MBSP9294,1451,806045628,4000.0,4029.49,0 days 10:07:20.000000000,1 days 04:34:00.000000000,0 days 01:00:04.000000000,2 days 05:04:19.000000000,7 days 00:46:35.000000000,0 days 13:25:20.000000000,0 days 08:33:56.000000000,13 days 01:31:01.000000000
Cleveland,2019-05-20,57460,T519 B24,6,SBPRIMER,SNAP3617,1261,806032085,3900.0,3901.83,0 days 05:43:00.000000000,1 days 06:10:47.000000000,4 days 07:02:58.000000000,7 days 05:03:59.000000000,6 days 23:39:34.000000000,1 days 15:54:18.000000000,0 days 18:36:10.000000000,10 days 21:36:03.000000000
Cleveland,2019-04-08,55169,T804 B8,5,WATERBASE,BIP1HSRED,1411,806030671,800.0,876.05,0 days 11:17:32.000000000,1 days 22:46:35.000000000,4 days 13:19:57.000000000,6 days 21:34:08.000000000,6 days 23:29:32.000000000,0 days 10:12:14.000000000,0 days 11:01:50.000000000,16 days 09:08:43.000000000
Cleveland,2019-10-31,73812,Tote,3,A-LIQUID,NHWBKCA,1261,806042551,300.0,306.09,0 days 15:53:40.000000000,1 days 03:47:40.000000000,2 days 01:45:07.000000000,4 days 06:54:55.000000000,6 days 22:34:50.000000000,0 days 16:03:37.000000000,0 days 13:06:52.000000000,13 days 19:22:29.000000000
Cleveland,2019-07-31,63794,T114 B29,2,WATERBASE,DCT7436RL,1131,806036537,1500.0,1519.2,1 days 10:58:22.000000000,3 days 19:32:18.000000000,4 days 19:05:43.000000000,10 days 13:54:25.000000000,6 days 22:20:27.000000000,0 days 13:41:10.000000000,0 days 14:31:59.000000000,14 days 19:22:23.000000000
Cleveland,2019-10-24,71754,T715 B101,9,WBPRIMER,HMOP701746,1241,806041298,900.0,937.6,0 days 09:01:16.000000000,0 days 05:27:07.000000000,4 days 17:08:47.000000000,7 days 03:24:06.000000000,6 days 22:05:30.000000000,0 days 10:02:05.000000000,0 days 09:49:34.000000000,9 days 09:26:27.000000000
Cleveland,2019-09-06,68930,T123 B29,2,SBPRIMER,JSPT7026,1291,806039544,400.0,400.32,0 days 19:36:42.000000000,2 days 09:08:33.000000000,1 days 15:00:56.000000000,4 days 18:18:29.000000000,6 days 21:30:55.000000000,0 days 21:33:45.000000000,1 days 21:49:35.000000000,11 days 13:47:32.000000000
Cleveland,2020-02-12,71349,,3,WATERBASE,HWT18SBM,1121,806041090,1600.0,1660.33,0 days 13:19:07.000000000,2 days 19:20:45.000000000,7 days 00:51:30.000000000,10 days 22:50:33.000000000,6 days 20:12:55.000000000,0 days 15:07:51.000000000,0 days 02:05:23.000000000,12 days 12:16:35.000000000
Cleveland,2019-02-18,49784,T905 B52,Q,WATERBASE,JWBE1J9P,1291,806027166,4400.0,3989.31,0 days 11:13:38.000000000,5 days 03:45:24.000000000,0 days 00:03:37.000000000,8 days 02:38:55.000000000,6 days 19:52:41.000000000,4 days 23:19:24.000000000,0 days 17:40:23.000000000,15 days 02:42:52.000000000
Cleveland,2019-04-10,56304,T832 B8,5,WATERBASE,JWBE1G3W,1291,806031352,3000.0,3050.37,0 days 07:55:15.000000000,2 days 10:26:50.000000000,1 days 05:29:23.000000000,4 days 13:42:41.000000000,6 days 19:52:13.000000000,0 days 15:53:26.000000000,0 days 10:52:15.000000000,11 days 19:51:18.000000000
Cleveland,2019-06-04,56512,T831 B8,5,WATERBASE,JWBE1D6W,1291,806031483,2800.0,2709.32,0 days 14:18:00.000000000,1 days 11:32:39.000000000,1 days 19:53:44.000000000,6 days 15:50:12.000000000,6 days 19:39:02.000000000,0 days 15:02:11.000000000,1 days 01:21:39.000000000,12 days 17:11:24.000000000
Cleveland,2019-07-31,63445,Tote,3,WATERBASE,HWT18SE4,1121,806036337,2400.0,2431.09,5 days 11:47:42.000000000,13 days 07:08:21.000000000,0 days 00:00:09.000000000,13 days 07:04:15.000000000,6 days 19:29:28.000000000,0 days 20:53:57.000000000,0 days 08:40:51.000000000,19 days 10:12:09.000000000
Cleveland,2020-03-17,82432,,3,WATERBASE,HWS18SBM,1121,806047706,1200.0,1222.69,1 days 12:13:22.000000000,2 days 22:38:59.000000000,3 days 17:47:01.000000000,8 days 04:46:26.000000000,6 days 19:17:52.000000000,1 days 11:39:21.000000000,0 days 07:57:21.000000000,10 days 23:04:23.000000000
Cleveland,2019-09-24,69815,P31PW02,7,WATERBASE,JWBL1K5AP,1291,806040057,310.0,311.71,1 days 02:27:24.000000000,0 days 12:09:39.000000000,0 days 05:05:48.000000000,1 days 10:59:23.000000000,6 days 19:09:39.000000000,3 days 15:11:07.000000000,0 days 05:16:55.000000000,11 days 22:08:11.000000000
Cleveland,2020-02-24,81838,,3,WATERBASE,HWS301201,1121,806047323,400.0,402.91,0 days 15:12:12.000000000,0 days 19:04:19.000000000,1 days 13:39:04.000000000,6 days 11:35:25.000000000,6 days 18:56:27.000000000,0 days 01:53:14.000000000,0 days 03:19:30.000000000,9 days 04:49:28.000000000
Cleveland,2019-02-18,47477,T815 B8,5,WATERBASE,VOMB711,1141,806025880,1000.0,1063.31,1 days 19:27:01.000000000,1 days 04:09:05.000000000,10 days 13:20:04.000000000,14 days 00:08:10.000000000,6 days 18:30:18.000000000,2 days 13:16:14.000000000,6 days 01:54:12.000000000,18 days 11:06:49.000000000
Cleveland,2019-09-05,64748,T154 B15,2,A-LIQUID,JSPT85K,1291,806037071,910.0,916.63,1 days 19:50:14.000000000,0 days 06:03:19.000000000,0 days 06:37:09.000000000,3 days 18:49:45.000000000,6 days 18:06:04.000000000,0 days 16:03:38.000000000,0 days 06:02:05.000000000,9 days 15:52:03.000000000
Cleveland,2019-11-05,71905,T802 B8,5,WATERBASE,MMB6989,1451,806041456,800.0,805.83,3 days 17:18:19.000000000,0 days 23:12:40.000000000,0 days 00:18:57.000000000,2 days 12:06:36.000000000,6 days 17:04:58.000000000,0 days 15:00:41.000000000,0 days 15:32:57.000000000,12 days 01:14:20.000000000
Cleveland,2019-08-01,62762,T523 B24,6,RAWMATERIAL,HPCP1632,1291,806034854,4000.0,4016.34,0 days 13:16:17.000000000,1 days 14:39:33.000000000,0 days 01:34:03.000000000,5 days 23:45:51.000000000,6 days 16:46:38.000000000,0 days 11:39:12.000000000,0 days 06:28:45.000000000,9 days 00:27:39.000000000
Cleveland,2019-05-23,59426,T828 B8,5,WATERBASE,TSL105E,1836,806033314,3000.0,3166.85,0 days 10:02:09.000000000,1 days 12:15:25.000000000,4 days 09:10:26.000000000,6 days 23:32:04.000000000,6 days 16:21:34.000000000,0 days 11:19:02.000000000,0 days 19:37:09.000000000,10 days 00:27:53.000000000
Cleveland,2020-02-17,78405,,5,WATERBASE,BIP1HSRED,1411,806042677,800.0,834.46,1 days 17:38:00.000000000,0 days 11:07:26.000000000,1 days 19:36:04.000000000,3 days 10:36:44.000000000,6 days 15:23:07.000000000,2 days 06:48:04.000000000,0 days 08:41:09.000000000,14 days 00:38:56.000000000
Cleveland,2019-08-27,64594,T911 B52,Q,WATERBASE,JWBE1J9P,1291,806037004,4000.0,4146.97,2 days 21:14:17.000000000,1 days 09:32:34.000000000,1 days 02:03:14.000000000,3 days 13:31:26.000000000,6 days 15:20:56.000000000,0 days 10:12:04.000000000,1 days 15:39:26.000000000,11 days 15:34:20.000000000
Cleveland,2019-10-30,65498,T519 B24,6,SOLVENTBASE,UDCT6466RL,1131,806037501,4050.0,4186.17,2 days 01:11:36.000000000,1 days 02:56:13.000000000,4 days 00:35:16.000000000,6 days 23:09:54.000000000,6 days 15:12:53.000000000,0 days 10:39:32.000000000,0 days 14:03:25.000000000,12 days 05:40:54.000000000
Cleveland,2019-04-24,54553,T153 B15,2,SBPRIMER,LP6578R,1131,806030333,1500.0,1523.51,0 days 04:04:49.000000000,1 days 01:17:24.000000000,0 days 23:04:55.000000000,6 days 14:54:21.000000000,6 days 14:55:37.000000000,1 days 07:56:18.000000000,1 days 02:12:05.000000000,14 days 20:29:06.000000000
Cleveland,2019-03-19,52738,T153 B15,2,SBPRIMER,HPCP3T3K,1291,806029322,1300.0,1324.48,0 days 18:35:46.000000000,6 days 23:22:08.000000000,1 days 06:19:31.000000000,2 days 01:55:48.000000000,6 days 14:51:41.000000000,2 days 05:22:35.000000000,2 days 09:22:37.000000000,8 days 03:47:27.000000000
Cleveland,2019-11-18,71313,T906 B52,Q,WATERBASE,HWB90394S,1121,806041072,7200.0,7271.1,2 days 00:12:30.000000000,1 days 00:12:38.000000000,5 days 11:48:08.000000000,7 days 04:50:29.000000000,6 days 14:20:29.000000000,13 days 21:54:04.000000000,13 days 15:36:51.000000000,20 days 11:32:56.000000000
Cleveland,2019-11-11,71298,Tote,3,WATERBASE,HWB301201S,1121,806041066,2400.0,2423.65,2 days 17:36:32.000000000,1 days 12:28:41.000000000,4 days 08:02:07.000000000,7 days 07:56:33.000000000,6 days 14:11:25.000000000,2 days 10:59:59.000000000,2 days 01:06:14.000000000,17 days 03:49:50.000000000
Cleveland,2019-09-06,66692,P22PS07,7,SBPRIMER,JSPT3R1K,1291,806038181,150.0,149.82,0 days 19:41:05.000000000,0 days 07:58:14.000000000,0 days 07:52:43.000000000,3 days 17:49:00.000000000,6 days 13:41:27.000000000,0 days 02:08:20.000000000,0 days 04:52:10.000000000,8 days 15:16:54.000000000
Cleveland,2019-07-20,59064,T909 B52,Q,WATERBASE,HWB90394S,1121,806033131,7200.0,7213.24,0 days 17:50:06.000000000,0 days 10:40:20.000000000,5 days 03:09:31.000000000,6 days 02:52:46.000000000,6 days 13:31:20.000000000,0 days 20:47:10.000000000,1 days 23:51:19.000000000,10 days 12:05:18.000000000
Cleveland,2019-04-09,55949,Tote,3,WATERBASE,CHWBK23,1261,806029039,1500.0,1525.31,0 days 10:38:25.000000000,3 days 16:54:15.000000000,1 days 06:14:09.000000000,6 days 09:37:05.000000000,6 days 13:23:54.000000000,0 days 03:21:17.000000000,1 days 06:39:39.000000000,15 days 21:48:46.000000000
Cleveland,2019-10-04,70306,T116 B29,2,SOLVENTBASE,MBSS9775,1451,806040430,400.0,402.62,4 days 00:49:53.000000000,1 days 17:34:10.000000000,0 days 14:14:55.000000000,3 days 10:07:28.000000000,6 days 13:08:56.000000000,0 days 09:33:15.000000000,0 days 21:22:33.000000000,14 days 23:56:06.000000000
Cleveland,2019-02-25,50014,T822 B8,5,WATERBASE,NHWBKH3,1261,806027291,1500.0,1567.46,0 days 07:58:32.000000000,0 days 12:01:23.000000000,1 days 01:16:37.000000000,2 days 04:20:55.000000000,6 days 13:01:48.000000000,0 days 10:11:40.000000000,1 days 01:18:32.000000000,10 days 10:56:25.000000000
Cleveland,2019-05-22,56678,T502 B24,6,RAWMATERIAL,HPCP7018P,1291,806031554,3700.0,3710.58,1 days 01:28:32.000000000,2 days 05:19:43.000000000,2 days 21:07:41.000000000,6 days 07:19:29.000000000,6 days 12:54:25.000000000,1 days 00:30:47.000000000,1 days 07:56:27.000000000,12 days 05:06:32.000000000
Cleveland,2019-10-02,71049,T801 B8,5,WATERBASE,BIP2WC3Z,1411,806040919,1500.0,1626.6,2 days 20:19:50.000000000,1 days 01:10:25.000000000,2 days 09:26:45.000000000,5 days 03:50:13.000000000,6 days 12:43:38.000000000,0 days 06:01:36.000000000,0 days 05:19:08.000000000,11 days 12:22:18.000000000
Cleveland,2019-11-05,70728,T155 B15,2,SBPRIMER,HPXNH737AR,1231,806040651,1375.0,1424.25,5 days 08:16:14.000000000,0 days 19:06:14.000000000,5 days 00:26:54.000000000,6 days 19:18:35.000000000,6 days 12:28:18.000000000,2 days 21:13:29.000000000,1 days 17:30:53.000000000,19 days 22:00:17.000000000
Cleveland,2020-02-29,81990,,5,WATERBASE,JWBE1J9Y,1291,806047406,2800.0,2952.58,0 days 04:45:58.000000000,1 days 11:52:49.000000000,1 days 09:00:58.000000000,3 days 20:41:49.000000000,6 days 12:24:20.000000000,0 days 22:02:12.000000000,1 days 19:19:29.000000000,10 days 22:28:38.000000000
Cleveland,2019-01-28,48147,T826 B8,5,WATERBASE,KMDB301340,1241,806026254,850.0,862.14,0 days 10:10:52.000000000,5 days 19:02:07.000000000,2 days 12:11:58.000000000,6 days 21:45:36.000000000,6 days 12:19:19.000000000,0 days 05:52:48.000000000,25 days 02:04:59.000000000,35 days 00:47:39.000000000
Cleveland,2019-03-04,51137,P31PC03,9,WBPRIMER,HMOP301340,1241,806028191,300.0,311.09,0 days 04:53:26.000000000,0 days 04:27:59.000000000,1 days 17:38:52.000000000,5 days 19:29:53.000000000,6 days 11:51:56.000000000,0 days 04:19:25.000000000,0 days 17:56:43.000000000,9 days 09:18:02.000000000
Cleveland,2020-02-07,79796,,5,WATERBASE,MMB9775,1451,806041451,1500.0,1544.2,0 days 17:06:12.000000000,1 days 04:57:36.000000000,0 days 08:16:56.000000000,3 days 12:27:55.000000000,6 days 11:42:45.000000000,1 days 03:11:34.000000000,0 days 05:08:08.000000000,19 days 17:11:05.000000000
Cleveland,2020-03-09,78037,,6,SBPRIMER,SNAP3617,1261,806048232,3900.0,3901.54,0 days 15:29:07.000000000,1 days 14:29:56.000000000,1 days 14:44:49.000000000,3 days 17:55:49.000000000,6 days 11:40:44.000000000,0 days 14:57:35.000000000,0 days 12:31:53.000000000,24 days 02:27:57.000000000
Cleveland,2019-08-09,65119,T731 B101,9,WBPRIMER,OPP4645,1261,806037270,1200.0,1226.1,2 days 18:57:28.000000000,2 days 13:55:21.000000000,5 days 18:27:14.000000000,9 days 03:20:42.000000000,6 days 11:29:07.000000000,1 days 03:37:08.000000000,0 days 18:13:02.000000000,20 days 23:04:59.000000000
Cleveland,2019-02-12,49482,T816 B8,5,WATERBASE,JWBE218Y,1291,806027012,1400.0,1461.1,2 days 12:35:04.000000000,0 days 21:21:23.000000000,3 days 15:15:40.000000000,6 days 02:00:47.000000000,6 days 11:21:39.000000000,0 days 08:12:48.000000000,0 days 08:30:16.000000000,10 days 15:19:49.000000000
Cleveland,2019-01-21,46318,T138 B29,2,CLEARCOAT,HDCT7100A,1231,806025173,400.0,440.42,0 days 12:44:50.000000000,5 days 03:01:52.000000000,1 days 19:53:46.000000000,11 days 13:08:01.000000000,6 days 11:16:20.000000000,0 days 06:10:57.000000000,1 days 09:41:15.000000000,22 days 06:01:45.000000000
Cleveland,2020-03-13,81157,,3,WATERBASE,HWB301201S,1121,806046279,2400.0,2403.06,0 days 05:20:19.000000000,0 days 19:32:27.000000000,0 days 00:01:08.000000000,2 days 14:06:37.000000000,6 days 11:12:55.000000000,1 days 07:16:46.000000000,0 days 16:26:03.000000000,9 days 12:03:16.000000000
Cleveland,2019-02-06,48828,T807 B8,5,WATERBASE,BIP2WC27,1411,806026615,1500.0,1560.18,0 days 21:28:26.000000000,2 days 10:10:40.000000000,5 days 03:49:41.000000000,10 days 15:30:44.000000000,6 days 10:44:43.000000000,9 days 16:33:47.000000000,1 days 00:27:50.000000000,20 days 17:12:50.000000000
Cleveland,2019-03-04,50368,T827 B8,5,WATERBASE,JWBSSAL,1271,806027678,1500.0,1538.7,0 days 05:26:32.000000000,2 days 17:17:06.000000000,1 days 04:09:49.000000000,5 days 13:17:27.000000000,6 days 10:44:24.000000000,0 days 07:01:55.000000000,0 days 20:14:28.000000000,12 days 12:50:58.000000000
Cleveland,2020-03-19,83392,,9,A-LIQUID,JWPK7031,1291,806045992,310.0,318.05,1 days 21:02:01.000000000,1 days 15:56:13.000000000,1 days 21:43:57.000000000,5 days 09:57:30.000000000,6 days 10:36:41.000000000,2 days 09:45:58.000000000,0 days 11:37:22.000000000,14 days 13:21:29.000000000
Cleveland,2019-12-16,75917,T107 B29,2,SBPRIMER,HPCP3T3K,1291,806043887,1390.0,1454.91,0 days 05:52:25.000000000,0 days 19:58:14.000000000,0 days 06:59:23.000000000,2 days 14:26:23.000000000,6 days 10:35:27.000000000,0 days 05:41:53.000000000,0 days 07:49:59.000000000,8 days 21:33:00.000000000
Cleveland,2020-02-24,81823,,3,A-LIQUID,HWDRUW,1121,806047316,400.0,412.79,0 days 21:01:29.000000000,0 days 22:50:53.000000000,2 days 11:52:07.000000000,6 days 10:02:40.000000000,6 days 10:10:21.000000000,0 days 09:50:42.000000000,0 days 05:37:17.000000000,9 days 10:26:13.000000000
Cleveland,2019-12-06,76124,T821 B8,5,WATERBASE,HWHVGV,1121,806044028,800.0,811.47,0 days 01:49:07.000000000,0 days 15:07:08.000000000,1 days 07:52:28.000000000,7 days 01:18:39.000000000,6 days 10:09:46.000000000,1 days 14:38:03.000000000,0 days 15:20:13.000000000,14 days 02:06:38.000000000
Cleveland,2019-07-11,62840,T731 B101,9,WBPRIMER,OPP4622,1261,806035983,900.0,928.76,0 days 03:00:04.000000000,0 days 11:27:33.000000000,2 days 13:20:45.000000000,8 days 02:54:17.000000000,6 days 10:00:55.000000000,0 days 23:56:52.000000000,0 days 11:40:43.000000000,10 days 05:08:03.000000000
Cleveland,2019-06-28,61017,T521 B24,6,CLEARCOAT,HMCC1010I,1245,806034625,4000.0,4068.44,0 days 17:45:55.000000000,1 days 12:56:09.000000000,0 days 00:58:05.000000000,2 days 07:13:09.000000000,6 days 09:52:00.000000000,1 days 02:54:26.000000000,0 days 14:34:09.000000000,10 days 01:08:48.000000000
Cleveland,2019-03-08,48969,T101 B29,2,SOLVENTBASE,DCT7421RL,1131,806026687,1000.0,1014.62,0 days 16:25:57.000000000,1 days 05:52:05.000000000,0 days 04:54:52.000000000,3 days 01:39:10.000000000,6 days 09:45:16.000000000,0 days 13:26:54.000000000,1 days 14:20:15.000000000,13 days 00:04:36.000000000
Cleveland,2019-06-03,57822,T804 B8,5,WATERBASE,NHWBKH3,1261,806032295,1500.0,1579.31,0 days 12:15:58.000000000,0 days 10:56:56.000000000,0 days 14:15:39.000000000,1 days 18:17:29.000000000,6 days 09:43:57.000000000,0 days 21:58:14.000000000,0 days 07:16:49.000000000,9 days 06:02:30.000000000
Cleveland,2019-06-10,60799,Tote,3,WATERBASE,HWD17RPX,1121,806034439,2000.0,2034.41,0 days 03:35:32.000000000,7 days 21:12:35.000000000,4 days 04:15:37.000000000,7 days 20:26:46.000000000,6 days 09:40:25.000000000,0 days 23:01:27.000000000,1 days 00:05:30.000000000,11 days 15:26:33.000000000
Cleveland,2019-07-02,62761,T523 B24,6,RAWMATERIAL,HPCP1632,1291,806034853,4000.0,4015.78,1 days 08:43:16.000000000,1 days 07:29:31.000000000,3 days 08:37:46.000000000,5 days 23:37:25.000000000,6 days 09:38:56.000000000,0 days 15:35:10.000000000,1 days 21:29:04.000000000,10 days 20:49:07.000000000
Cleveland,2020-03-16,79632,,3,WATERBASE,HWD17RPX,1121,806045988,2000.0,2041.83,1 days 14:25:41.000000000,1 days 20:15:32.000000000,5 days 12:03:12.000000000,7 days 20:45:55.000000000,6 days 09:18:33.000000000,1 days 00:33:58.000000000,0 days 18:45:13.000000000,11 days 16:10:47.000000000
Cleveland,2019-05-20,58602,T524 B24,6,CLEARCOAT,HDCT4043K,1231,806032838,4000.0,4218.54,0 days 10:02:15.000000000,0 days 19:15:57.000000000,0 days 02:13:28.000000000,7 days 00:34:07.000000000,6 days 09:09:22.000000000,1 days 00:37:56.000000000,1 days 03:15:14.000000000,9 days 20:00:39.000000000
Cleveland,2019-03-27,53602,T821 B8,5,WATERBASE,NHWBKH3,1261,806029745,1500.0,1602.28,0 days 08:25:39.000000000,0 days 16:15:54.000000000,2 days 08:47:17.000000000,5 days 10:07:34.000000000,6 days 09:05:12.000000000,1 days 22:43:26.000000000,0 days 02:22:32.000000000,12 days 18:50:01.000000000
Cleveland,2020-03-16,83089,,5,WATERBASE,BIP2M416,1411,806048111,3000.0,3120.15,2 days 07:56:36.000000000,0 days 21:58:04.000000000,3 days 22:02:19.000000000,5 days 13:57:32.000000000,6 days 08:56:49.000000000,4 days 21:26:01.000000000,0 days 17:52:13.000000000,17 days 03:06:01.000000000
Cleveland,2019-03-27,51114,T911 B52,Q,WATERBASE,JWBE1J9P,1291,806028177,4021.13187,4024.51,0 days 18:18:21.000000000,1 days 11:11:33.000000000,2 days 20:39:55.000000000,4 days 18:18:40.000000000,6 days 08:44:55.000000000,0 days 12:21:30.000000000,0 days 16:52:25.000000000,9 days 11:43:14.000000000
Cleveland,2019-09-24,69465,Tote,3,WATERBASE,HWT301220,1121,806039856,2800.0,2891.22,1 days 10:27:34.000000000,12 days 03:11:04.000000000,11 days 03:40:55.000000000,12 days 03:11:04.000000000,6 days 08:31:43.000000000,1 days 08:42:03.000000000,0 days 01:43:26.000000000,13 days 23:58:46.000000000
Cleveland,2020-01-16,73590,,3,WATERBASE,HWHMRC,1121,806042349,1600.0,1632.27,0 days 17:57:00.000000000,0 days 13:52:30.000000000,1 days 02:25:56.000000000,2 days 15:39:30.000000000,6 days 08:21:40.000000000,0 days 01:14:14.000000000,0 days 03:44:32.000000000,12 days 23:39:07.000000000
Cleveland,2020-01-28,79375,,6,CLEARCOAT,NCTXB,1121,806045874,4000.0,4305.88,1 days 13:16:54.000000000,1 days 16:30:24.000000000,0 days 00:03:44.000000000,4 days 11:55:33.000000000,6 days 07:56:00.000000000,0 days 10:13:38.000000000,0 days 18:11:43.000000000,14 days 14:49:55.000000000
Cleveland,2020-01-09,71426,,5,WATERBASE,HWS701715,1121,806041128,3150.0,3515.31,1 days 21:38:36.000000000,1 days 07:45:45.000000000,5 days 09:11:28.000000000,7 days 15:31:16.000000000,6 days 07:53:32.000000000,4 days 15:16:35.000000000,2 days 07:30:22.000000000,22 days 07:19:59.000000000
Cleveland,2019-06-26,59701,T904 B52,Q,WATERBASE,JWBSSAL,1271,806033544,4400.0,4010.69,1 days 00:47:42.000000000,5 days 01:39:23.000000000,1 days 07:26:13.000000000,8 days 23:52:12.000000000,6 days 07:28:36.000000000,0 days 13:27:22.000000000,1 days 05:33:49.000000000,13 days 00:59:07.000000000
Cleveland,2019-02-04,48471,T808 B8,5,WATERBASE,JWBL85AL,1291,806026408,1400.0,1429.04,0 days 05:43:53.000000000,2 days 14:05:22.000000000,1 days 01:04:07.000000000,6 days 02:33:45.000000000,6 days 07:16:17.000000000,1 days 07:09:25.000000000,0 days 08:48:27.000000000,10 days 09:08:30.000000000
Cleveland,2019-08-09,60182,Tote,3,WATERBASE,HWS301191,1121,806033913,2400.0,2371.5,0 days 15:28:07.000000000,1 days 01:44:47.000000000,0 days 21:39:30.000000000,6 days 16:18:09.000000000,6 days 07:15:57.000000000,0 days 13:58:55.000000000,13 days 16:50:33.000000000,24 days 02:44:58.000000000
Cleveland,2019-04-10,53888,T812 B8,5,WATERBASE,NHWBRAY,1261,806029902,1500.0,1357.4,0 days 06:57:51.000000000,1 days 00:25:51.000000000,5 days 00:20:48.000000000,6 days 14:11:07.000000000,6 days 07:06:13.000000000,0 days 05:15:33.000000000,0 days 16:01:56.000000000,8 days 23:08:25.000000000
Cleveland,2019-11-05,73604,Tote,3,WATERBASE,HWHVGV,1121,806042386,1200.0,1219.2,0 days 02:48:05.000000000,0 days 18:17:26.000000000,5 days 14:58:58.000000000,6 days 19:19:11.000000000,6 days 06:52:37.000000000,0 days 04:03:26.000000000,0 days 02:03:50.000000000,10 days 05:25:18.000000000
Cleveland,2019-06-17,59410,T806 B8,5,WATERBASE,MMB5896,1451,806033306,800.0,804.2,3 days 20:14:58.000000000,0 days 18:22:37.000000000,2 days 12:24:53.000000000,5 days 08:34:08.000000000,6 days 06:51:30.000000000,3 days 08:00:14.000000000,1 days 00:42:21.000000000,15 days 07:01:22.000000000
